SKU_Name,Description
GBDmnd2ozRdcrShnGl,"Diamonddesign60ml,2 ounce Clear glass bottle  withreducerandshiny gold cap.For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils.A classic, multi-faceted bottle.Price each"
GBDmnd2ozRdcrShnBlkTall,"Diamonddesign60ml,2 ounce Clear glass bottle  withreducerandtall black shiny cap.For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils.A classic, multi-faceted bottle.Price each"
GBDmnd2ozRdcrShnBlk,"Diamonddesign60ml,2 ounce Clear glass bottle  withreducerandblack shiny cap.For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils.A classic, multi-faceted bottle.Price each"
GBDmnd2ozRdcrBrwnLthr,"Diamonddesign60ml,2 ounce Clear glass bottle  withreducerandbrown faux leather cap.For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils.A classic, multi-faceted bottle.Price each"
GBDmnd2ozRdcrLBrwnLthr,"Diamonddesign60ml,2 ounce Clear glass bottle  withreducerandlight brown faux leather cap.For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils.A classic, multi-faceted bottle.Price each"
GBDmnd2ozRdcrShnSl,"Diamonddesign60ml,2 ounce Clear glass bottle  withreducerandshiny silver cap.For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils.A classic, multi-faceted bottle.Price each"
GBDmnd2ozRdcrMtSlTall,"Diamonddesign60ml,2 ounce Clear glass bottle  withreducerandtall silver matte cap.For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils.A classic, multi-faceted bottle.Price each"
GBDmnd2ozRdcrMtSl,"Diamonddesign60ml,2 ounce Clear glass bottle  withreducerandsilver matte cap.For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils.A classic, multi-faceted bottle.Price each"
GBDmnd2ozRdcrWht,"Diamonddesign60ml,2 ounce Clear glass bottle  withreducerandwhite cap.For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils.A classic, multi-faceted bottle.Price each"
GBDmnd2ozSpryMtGl,"Diamonddesign60ml,2 ounce Clear glass bottle  withmatte gold spray pump0.For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.A classic, multi-faceted bottle.Price each"
LBDmnd2ozLtnMtGl,"Diamonddesign60ml,2 ounce Clear glass bottle  withmatte gold lotion pump00.For use with lotions, moisturizer, and serums.A classic, multi-faceted bottle.Price each"
GBDmnd2ozSpryShnGl,"Diamonddesign60ml,2 ounce Clear glass bottle  withshiny gold spray pump0.For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.A classic, multi-faceted bottle.Price each"
LBDmnd2ozLtnShnGl,"Diamonddesign60ml,2 ounce Clear glass bottle  withshiny gold lotion pump.For use with lotions, moisturizer, and serums.A classic, multi-faceted bottle.Price each"
GBDmnd2ozSpryShnBlk,"Diamonddesign60ml,2 ounce Clear glass bottle  withshiny black spray pump.For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.A classic, multi-faceted bottle.Price each"
LBDmnd2ozLtnShnBlk,"Diamonddesign60ml,2 ounce Clear glass bottle  withshiny black lotion pump.For use with lotions, moisturizer, and serums.A classic, multi-faceted bottle.Price each"
GBDmnd2ozSpryMtSl,"Diamonddesign60ml,2 ounce Clear glass bottle  withmatte silver spray pump.For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.A classic, multi-faceted bottle.Price each"
LBDmnd2ozLtnMtSl,"Diamonddesign60ml,2 ounce Clear glass bottle  withmatte silver lotion pump.For use with lotions, moisturizer, and serums.A classic, multi-faceted bottle.Price each"
GBDmnd2ozSpryShnSl,"Diamonddesign60ml,2 ounce Clear glass bottle  withshiny silver spray pump.For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.A classic, multi-faceted bottle.Price each"
LBDmnd2ozLtnShnSl,"Diamonddesign60ml,2 ounce Clear glass bottle  withshiny silver lotion pump.For use with lotions, moisturizer, and serums.A classic, multi-faceted bottle.Price each"
GBDmnd2ozAnSpLvn,"Diamonddesign60ml,2 ounce Clear glass bottle  withlavender vintage style bulb sprayerwithshiny silver collar cap.For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray. Antique or vintage bulb sprayers enhance the beauty of your product.A classic, multi-faceted bottle.Price each"
GBDmnd2ozAnSpPnk,"Diamonddesign60ml,2 ounce Clear glass bottle  withpink vintage style bulb sprayerwithshiny gold collar cap.For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray. Antique or vintage bulb sprayers enhance the beauty of your product.A classic, multi-faceted bottle.Price each"
GBDmnd2ozAnSpMtSl,"Diamonddesign60ml,2 ounce Clear glass bottle  withmatte silver vintage style sprayerwithmatte silver collar cap.For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray. Antique or vintage bulb sprayers enhance the beauty of your product.A classic, multi-faceted bottle.Price each"
GBDmnd2ozAnSpIvySl,"Diamonddesign60ml,2 ounce Clear glass bottle  withivory vintage style bulb sprayerwithshiny silver collar cap.For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray. Antique or vintage bulb sprayers enhance the beauty of your product.A classic, multi-faceted bottle.Price each"
GBDmnd2ozAnSpGl,"Diamonddesign60ml,2 ounce Clear glass bottle  withgold vintage style sprayerwithshiny gold collar cap.For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray. Antique or vintage bulb sprayers enhance the beauty of your product.A classic, multi-faceted bottle.Price each"
GBDmnd2ozAnSpIvyGl,"Diamonddesign60ml,2 ounce Clear glass bottle  withivory vintage style bulb sprayerwithshiny gold collar cap.For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray. Antique or vintage bulb sprayers enhance the beauty of your product.A classic, multi-faceted bottle.Price each"
GBDmnd2ozAnSpWht,"Diamonddesign60ml,2 ounce Clear glass bottle  withwhite vintage style bulb sprayerwithshiny silver collar cap.For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray. Antique or vintage bulb sprayers enhance the beauty of your product.A classic, multi-faceted bottle.Price each"
GBDmnd2ozAnSpRed,"Diamonddesign60ml,2 ounce Clear glass bottle  withred vintage style bulb sprayerwithshiny silver collar cap.For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray. Antique or vintage bulb sprayers enhance the beauty of your product.A classic, multi-faceted bottle.Price each"
GBDmnd2ozAnSpTslLvn,"Diamonddesign60ml,2 ounce Clear glass bottle  withLavender vintage style bulb sprayer with Tasselwithshiny silver collar cap.For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray. Antique or vintage bulb sprayers enhance the beauty of your product.A classic, multi-faceted bottle.Price each"
GBDmnd2ozAnSpTslIvyGl,"Diamonddesign60ml,2 ounce Clear glass bottle  withIvory vintage style bulb sprayer with tasselwithshiny gold collar cap.For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray. Antique or vintage bulb sprayers enhance the beauty of your product.A classic, multi-faceted bottle.Price each"
GBDmnd2ozAnSpTslIvySl,"Diamonddesign60ml,2 ounce Clear glass bottle  withIvory vintage style bulb sprayer with tasselwithshiny silver collar cap.For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray. Antique or vintage bulb sprayers enhance the beauty of your product.A classic, multi-faceted bottle.Price each"
GBDmnd2ozAnSpTslWht,"Diamonddesign60ml,2 ounce Clear glass bottle  withWhite vintage style bulb sprayer with tasselwithshiny silver collar cap.For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray. Antique or vintage bulb sprayers enhance the beauty of your product.A classic, multi-faceted bottle.Price each"
GBDmnd2ozAnSpTslPnk,"Diamonddesign60ml,2 ounce Clear glass bottle  withPink vintage style bulb sprayer with tasselwithshiny gold collar cap.For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray. Antique or vintage bulb sprayers enhance the beauty of your product.A classic, multi-faceted bottle.Price each"
GBDmnd2ozAnSpTslRed,"Diamonddesign60ml,2 ounce Clear glass bottle  withRed vintage style bulb sprayer with tasselwithshiny silver collar cap.For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray. Antique or vintage bulb sprayers enhance the beauty of your product.A classic, multi-faceted bottle.Price each"
GBDmnd2ozAnSpTslMtSl,"Diamonddesign60ml,2 ounce Clear glass bottle  withSilver vintage style bulb sprayer with tasselwithmatte silver collar cap.For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray. Antique or vintage bulb sprayers enhance the beauty of your product.A classic, multi-faceted bottle.Price each"
GBDmnd2ozAnSpTslGl,"Diamonddesign60ml,2 ounce Clear glass bottle  withGold vintage style bulb sprayer with tasselwithshiny gold collar cap.For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray. Antique or vintage bulb sprayers enhance the beauty of your product.A classic, multi-faceted bottle.Price each"
GBDmnd2ozRdcrPnkLthr,"Diamonddesign60ml,2 ounce Clear glass bottle  withreducerandpink faux leather cap.For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils.A classic, multi-faceted bottle.Price each"
GBDmnd2ozRdcrIvyLthr,"Diamonddesign60ml,2 ounce Clear glass bottle  withreducerandivory faux leather cap.For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils.A classic, multi-faceted bottle.Price each"
LBDmnd2ozLtnCu,"Diamonddesign60ml,2 ounce Clear glass bottle  withmatte copper lotion pump0.For use with lotions, moisturizer, and serums.A classic, multi-faceted bottle.Price each"
GBGrce55RdcrShnGl,"Gracedesign55 ml,  1.85oz Clear glass bottle  withreducerandshiny gold cap.For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils.A unique design to enhance your product.Price each"
GBGrce55RdcrShnBlkTall,"Gracedesign55 ml,  1.85oz Clear glass bottle  withreducerandtall black shiny cap.For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils.A unique design to enhance your product.Price each"
GBGrce55RdcrShnBlk,"Gracedesign55 ml,  1.85oz Clear glass bottle  withreducerandblack shiny cap.For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils.A unique design to enhance your product.Price each"
GBGrce55RdcrBrwnLthr,"Gracedesign55 ml,  1.85oz Clear glass bottle  withreducerandbrown faux leather cap.For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils.A unique design to enhance your product.Price each"
GBGrce55RdcrLBrwnLthr,"Gracedesign55 ml,  1.85oz Clear glass bottle  withreducerandlight brown faux leather cap.For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils.A unique design to enhance your product.Price each"
GBGrce55RdcrShnSl,"Gracedesign55 ml,  1.85oz Clear glass bottle  withreducerandshiny silver cap.For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils.A unique design to enhance your product.Price each"
GBGrce55RdcrMtSlTall,"Gracedesign55 ml,  1.85oz Clear glass bottle  withreducerandtall silver matte cap.For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils.A unique design to enhance your product.Price each"
GBGrce55RdcrMtSl,"Gracedesign55 ml,  1.85oz Clear glass bottle  withreducerandsilver matte cap.For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils.A unique design to enhance your product.Price each"
GBGrce55RdcrWht,"Gracedesign55 ml,  1.85oz Clear glass bottle  withreducerandwhite cap.For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils.A unique design to enhance your product.Price each"
GBGrce55SpryMtGl,"Gracedesign55 ml,  1.85oz Clear glass bottle  withmatte gold spray pump0.For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.A unique design to enhance your product.Price each"
LBGrce55LtnMtGl,"Gracedesign55 ml,  1.85oz Clear glass bottle  withmatte gold lotion pump00.For use with lotions, moisturizer, and serums.A unique design to enhance your product.Price each"
GBGrce55SpryShnGl,"Gracedesign55 ml,  1.85oz Clear glass bottle  withshiny gold spray pump0.For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.A unique design to enhance your product.Price each"
LBGrce55LtnShnGl,"Gracedesign55 ml,  1.85oz Clear glass bottle  withshiny gold lotion pump0.For use with lotions, moisturizer, and serums.A unique design to enhance your product.Price each"
GBGrce55SpryShnBlk,"Gracedesign55 ml,  1.85oz Clear glass bottle  withshiny black spray pump0.For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.A unique design to enhance your product.Price each"
LBGrce55LtnShnBlk,"Gracedesign55 ml,  1.85oz Clear glass bottle  withshiny black lotion pump0.For use with lotions, moisturizer, and serums.A unique design to enhance your product.Price each"
GBGrce55SpryMtSl,"Gracedesign55 ml,  1.85oz Clear glass bottle  withmatte silver spray pump0.For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.A unique design to enhance your product.Price each"
LBGrce55LtnMtSl,"Gracedesign55 ml,  1.85oz Clear glass bottle  withmatte silver lotion pump0.For use with lotions, moisturizer, and serums.A unique design to enhance your product.Price each"
GBGrce55SpryShnSl,"Gracedesign55 ml,  1.85oz Clear glass bottle  withshiny silver spray pump0.For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.A unique design to enhance your product.Price each"
LBGrce55LtnShnSl,"Gracedesign55 ml,  1.85oz Clear glass bottle  withshiny silver lotion pump0.For use with lotions, moisturizer, and serums.A unique design to enhance your product.Price each"
GBGrce55AnSpLvn,"Gracedesign55 ml,  1.85oz Clear glass bottle  withlavender vintage style bulb sprayerwithshiny silver collar cap.For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray. Antique or vintage bulb sprayers enhance the beauty of your product.A unique design to enhance your product.Price each"
