sku,description,image_url,included_component,item_type,capacity,height_total,height_bottle_only,width,depth,neck_finish,price_1pc,price_12pc,price_144pc,price_bulk,url
GBRnd78AnSpBlk,"Round design 78 ml, 2.65oz  clear glass bottle  with black vintage style bulb sprayer with shiny silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance the beauty",https://www.bestbottles.com/images/store/enlarged_pics/GBRnd78AnSpBlk.gif,black vintage style bulb sprayer with shiny silver collar cap,Antique Style Bulb Spray Bottles,78 ml (2.64 oz),100 ±1 mm,73 ±1 mm,,,18-415,5.61,,5.31,1440pc: $4.60,https://www.bestbottles.com/product/round-design-78-ml-glass-bottle-black-vintage-style-bulb-sprayer-shiny-silver-collar-cap?video=true
GBRnd78AnSpTslBlk,"Round design 78 ml, 2.65oz  clear glass bottle  with Black vintage style bulb sprayer with tasseland shiny silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance",https://www.bestbottles.com/images/store/enlarged_pics/GBRnd78AnSpTslBlk.gif,Black vintage style bulb sprayer with tasseland shiny silver collar cap,Antique Style Bulb Spray Bottles,78 ml (2.64 oz),95 ±1 mm,73 ±1 mm,,,18-415,6.32,,5.99,1440pc: $5.19,https://www.bestbottles.com/product/round-design-78-ml-glass-bottle-black-vintage-style-sprayer-with-tassel-shiny-silver-collar
GBRnd78AnSpTslBlk,"Round design 78 ml, 2.65oz  clear glass bottle  with Black vintage style bulb sprayer with tasseland shiny silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance",https://www.bestbottles.com/images/store/enlarged_pics/GBRnd78AnSpTslBlk.gif,Black vintage style bulb sprayer with tasseland shiny silver collar cap,Antique Style Bulb Spray Bottles,78 ml (2.64 oz),95 ±1 mm,73 ±1 mm,,,18-415,6.32,,5.99,1440pc: $5.19,https://www.bestbottles.com/product/round-design-78-ml-glass-bottle-black-vintage-style-sprayer-with-tassel-shiny-silver-collar?video=true
GBRnd78SpryCu,"Round design 78 ml, 2.65oz  clear glass bottle  with matte copper spray pump. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray. Round design bottle is available in 2 sizes - 78ml and 128 ml.",https://www.bestbottles.com/images/store/enlarged_pics/GBRnd78SpryCu.gif,matte copper spray pump,Classic Perfume Spray Glass Bottles,78 ml (2.64 oz),97 ±1 mm,73 ±1 mm,,,18-415,2.90,,2.75,1440pc: $2.38,https://www.bestbottles.com/product/round-design-78-ml-glass-bottle-matte-copper-spray-and-cap
GBRnd78SpryCu,"Round design 78 ml, 2.65oz  clear glass bottle  with matte copper spray pump. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray. Round design bottle is available in 2 sizes - 78ml and 128 ml.",https://www.bestbottles.com/images/store/enlarged_pics/GBRnd78SpryCu.gif,matte copper spray pump,Classic Perfume Spray Glass Bottles,78 ml (2.64 oz),97 ±1 mm,73 ±1 mm,,,18-415,2.90,,2.75,1440pc: $2.38,https://www.bestbottles.com/product/round-design-78-ml-glass-bottle-matte-copper-spray-and-cap?video=true
GBRoyal13SpryBlkSh,"Royal design 13ml, 1/2oz Clear glass bottle with shiny black spray. Fine mist sprayer for use with perfumes and colognes. Refillable, classic style bottle good for promotions and decants.",https://www.bestbottles.com/images/store/enlarged_pics/GBRoyal13SpryBlkSh.gif,shiny black spray. Fine mist spray,Refillable Glass Bottles with Fine Mist Sprayers,13 ml (0.44 oz),76 ±1 mm,56 ±1 mm,40 ±0.5 mm,21 ±0.5 mm,13-415,0.92,,0.87,1560pc: $0.76,https://www.bestbottles.com/product/royal-design-13-ml-glass-bottle-shiny-black-spray
GBRoyal13SpryBlkSh,"Royal design 13ml, 1/2oz Clear glass bottle with shiny black spray. Fine mist sprayer for use with perfumes and colognes. Refillable, classic style bottle good for promotions and decants.",https://www.bestbottles.com/images/store/enlarged_pics/GBRoyal13SpryBlkSh.gif,shiny black spray. Fine mist spray,Refillable Glass Bottles with Fine Mist Sprayers,13 ml (0.44 oz),76 ±1 mm,56 ±1 mm,40 ±0.5 mm,21 ±0.5 mm,13-415,0.92,,0.87,1560pc: $0.76,https://www.bestbottles.com/product/royal-design-13-ml-glass-bottle-shiny-black-spray?video=true
GBAtom10Sl,"Silver atomizer design 10 ml bottle. For use with perfumes, Colognes, eau de Parfum. Refillable, travel size atomizer. Can be laser engraved and customized. Great for gifts and promotion.",https://www.bestbottles.com/images/store/enlarged_pics/GBAtom10Sl.gif,,Refillable Metal shell perfume atomizers and travel size purse atomizers,10 ml (0.34 oz),89 ±1 mm,82 ±1 mm,,,17mm,2.99,,2.84,1500pc: $2.46,https://www.bestbottles.com/product/silver-atomizer-design-10-ml-bottle
GBAtom10SlDot,"Silver atomizer design 10 ml bottle with dots. For use with perfumes, Colognes, eau de Parfum. Refillable, travel size atomizer. Can be laser engraved and customized. Great for gifts and promotion.",https://www.bestbottles.com/images/store/enlarged_pics/GBAtom10SlDot.gif,,Refillable Metal shell perfume atomizers and travel size purse atomizers,10 ml (0.34 oz),89 ±1 mm,82 ±1 mm,,,17mm,3.23,,3.06,1500pc: $2.65,https://www.bestbottles.com/product/silver-atomizer-design-10-ml-bottle-dots
GBAtom10SlStars,"Silver atomizer design 10 ml bottle with star patterns. For use with perfumes, Colognes, eau de Parfum. Refillable, travel size atomizer. Can be laser engraved and customized. Great for gifts and promotion.",https://www.bestbottles.com/images/store/enlarged_pics/GBAtom10SlStars.gif,,Refillable Metal shell perfume atomizers and travel size purse atomizers,10 ml (0.34 oz),89 ±1 mm,82 ±1 mm,,,17mm,3.23,,3.06,1500pc: $2.65,https://www.bestbottles.com/product/silver-atomizer-design-10-ml-bottle-star-patterns
GBAtom5Sl,"Silver atomizer design 5 ml bottle. For use with perfumes, Colognes, eau de Parfum. Refillable, travel size atomizer. Can be laser engraved and customized. Great for gifts and promotion.",https://www.bestbottles.com/images/store/enlarged_pics/GBAtom5Sl.gif,,Refillable Metal shell perfume atomizers and travel size purse atomizers,5 ml (0.17 oz),81 ±1 mm,76 ±1 mm,,,13mm,2.66,,2.52,3000pc: $2.18,https://www.bestbottles.com/product/silver-atomizer-design-5-ml-bottle
GBAtom5SlDot,"Silver atomizer and sprayer with dots, design 5 ml bottle with dots. For use with perfumes, Colognes, eau de Parfum. Refillable, travel size atomizer. Can be laser engraved and customized. Great for gifts and promotion.",https://www.bestbottles.com/images/store/enlarged_pics/GBAtom5SlDot.gif,,Refillable Metal shell perfume atomizers and travel size purse atomizers,5 ml (0.17 oz),104 ±2 mm,76 ±1 mm,,,13mm,2.90,,2.75,3000pc: $2.38,https://www.bestbottles.com/product/silver-atomizer-design-5-ml-bottle-dots
GBAtom5SlStars,"Silver atomizer design 5 ml bottle with star patterns. For use with perfumes, Colognes, eau de Parfum. Refillable, travel size atomizer. Can be laser engraved and customized. Great for gifts and promotion.",https://www.bestbottles.com/images/store/enlarged_pics/GBAtom5SlStars.gif,,Refillable Metal shell perfume atomizers and travel size purse atomizers,5 ml (0.17 oz),81 ±1 mm,76 ±1 mm,,,13mm,2.90,,2.75,3000pc: $2.38,https://www.bestbottles.com/product/silver-atomizer-design-5-ml-bottle-star-patterns
GBAtom5SlimSl,"Silver slim atomizer design 5 ml bottle. For use with perfumes, Colognes, eau de Parfum. Refillable, travel size atomizer. Can be laser engraved and customized. Great for gifts and promotion.",https://www.bestbottles.com/images/store/enlarged_pics/GBAtom5SlimSl.gif,,Refillable Metal shell perfume atomizers and travel size purse atomizers,5 ml (0.17 oz),104 ±2 mm,92 ±1 mm,,,10mm,2.14,,2.03,3000pc: $1.76,https://www.bestbottles.com/product/silver-slim-atomizer-design-5-ml-bottle
GBSlk100AnSpBlk,"Sleek design 100 ml, 3 1/2oz  clear glass bottle  with black vintage style bulb sprayer with shiny silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance the beau",https://www.bestbottles.com/images/store/enlarged_pics/GBSlk100AnSpBlk.gif,black vintage style bulb sprayer with shiny silver collar cap,Antique Style Bulb Spray Bottles,100 ml (3.38 oz),199 ±2 mm,149 ±2 mm,36 ±0.5 mm Neck Thread Size: 18-415,,18-415,5.61,,5.31,1260pc: $4.60,https://www.bestbottles.com/product/sleek-design-100-ml-glass-bottle-black-vintage-style-bulb-sprayer-shiny-silver-collar-cap
GBSlk100AnSpBlk,"Sleek design 100 ml, 3 1/2oz  clear glass bottle  with black vintage style bulb sprayer with shiny silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance the beau",https://www.bestbottles.com/images/store/enlarged_pics/GBSlk100AnSpBlk.gif,black vintage style bulb sprayer with shiny silver collar cap,Antique Style Bulb Spray Bottles,100 ml (3.38 oz),199 ±2 mm,149 ±2 mm,36 ±0.5 mm Neck Thread Size: 18-415,,18-415,5.61,,5.31,1260pc: $4.60,https://www.bestbottles.com/product/sleek-design-100-ml-glass-bottle-black-vintage-style-bulb-sprayer-shiny-silver-collar-cap?video=true
GBSlk100AnSpTslBlk,"Sleek design 100 ml, 3 1/2oz  clear glass bottle  with Black vintage style bulb sprayer with tasseland shiny silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhanc",https://www.bestbottles.com/images/store/enlarged_pics/GBSlk100AnSpTslBlk.gif,Black vintage style bulb sprayer with tasseland shiny silver collar cap,Antique Style Bulb Spray Bottles,100 ml (3.38 oz),191 ±2 mm,149 ±2 mm,36 ±0.5 mm Neck Thread Size: 18-415,,18-415,6.32,,5.99,1260pc: $5.19,https://www.bestbottles.com/product/sleek-design-100-ml-glass-bottle-black-vintage-style-sprayer-with-tassel-shiny-silver-collar
GBSlk100AnSpTslBlk,"Sleek design 100 ml, 3 1/2oz  clear glass bottle  with Black vintage style bulb sprayer with tasseland shiny silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhanc",https://www.bestbottles.com/images/store/enlarged_pics/GBSlk100AnSpTslBlk.gif,Black vintage style bulb sprayer with tasseland shiny silver collar cap,Antique Style Bulb Spray Bottles,100 ml (3.38 oz),191 ±2 mm,149 ±2 mm,36 ±0.5 mm Neck Thread Size: 18-415,,18-415,6.32,,5.99,1260pc: $5.19,https://www.bestbottles.com/product/sleek-design-100-ml-glass-bottle-black-vintage-style-sprayer-with-tassel-shiny-silver-collar?video=true
GBSlk100SpryCu,"Sleek design 100 ml, 3 1/2oz  clear glass bottle  with matte copper spray pump. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray. Sleek design bottle is a family of bottles available in 5ml, 8ml, 30m, 50ml and 100ml. P",https://www.bestbottles.com/images/store/enlarged_pics/GBSlk100SpryCu.gif,matte copper spray pump,Classic Perfume Spray Glass Bottles,100 ml (3.38 oz),190 ±2 mm,149 ±2 mm,36 ±0.5 mm Neck Thread Size: 18-415,,18-415,2.90,,2.75,1260pc: $2.38,https://www.bestbottles.com/product/sleek-design-100-ml-glass-bottle-matte-copper-spray-and-cap
GBSlk100SpryCu,"Sleek design 100 ml, 3 1/2oz  clear glass bottle  with matte copper spray pump. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray. Sleek design bottle is a family of bottles available in 5ml, 8ml, 30m, 50ml and 100ml. P",https://www.bestbottles.com/images/store/enlarged_pics/GBSlk100SpryCu.gif,matte copper spray pump,Classic Perfume Spray Glass Bottles,100 ml (3.38 oz),190 ±2 mm,149 ±2 mm,36 ±0.5 mm Neck Thread Size: 18-415,,18-415,2.90,,2.75,1260pc: $2.38,https://www.bestbottles.com/product/sleek-design-100-ml-glass-bottle-matte-copper-spray-and-cap?video=true
GBSlk30AnSpBlk,"Sleek design 30 ml, 1oz  clear glass bottle  with black vintage style bulb sprayer with shiny silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance the beauty of",https://www.bestbottles.com/images/store/enlarged_pics/GBSlk30AnSpBlk.gif,black vintage style bulb sprayer with shiny silver collar cap,Antique Style Bulb Spray Bottles,30 ml (1.01 oz),126 ±2 mm,98 ±1 mm,28 ±0.5 mm Neck Thread Size: 18-415,,18-415,5.13,,4.86,1350pc: $4.21,https://www.bestbottles.com/product/sleek-design-30-ml-glass-bottle-black-vintage-style-bulb-sprayer-shiny-silver-collar-cap
GBSlk30AnSpBlk,"Sleek design 30 ml, 1oz  clear glass bottle  with black vintage style bulb sprayer with shiny silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance the beauty of",https://www.bestbottles.com/images/store/enlarged_pics/GBSlk30AnSpBlk.gif,black vintage style bulb sprayer with shiny silver collar cap,Antique Style Bulb Spray Bottles,30 ml (1.01 oz),126 ±2 mm,98 ±1 mm,28 ±0.5 mm Neck Thread Size: 18-415,,18-415,5.13,,4.86,1350pc: $4.21,https://www.bestbottles.com/product/sleek-design-30-ml-glass-bottle-black-vintage-style-bulb-sprayer-shiny-silver-collar-cap?video=true
GBSlk30SpryCu,"Sleek design 30 ml, 1oz  clear glass bottle  with matte copper spray pump. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray. Sleek design bottle is a family of bottles available in 5ml, 8ml, 30m, 50ml and 100ml.",https://www.bestbottles.com/images/store/enlarged_pics/GBSlk30SpryCu.gif,matte copper spray pump,Classic Perfume Spray Glass Bottles,30 ml (1.01 oz),123 ±2 mm,98 ±1 mm,28 ±0.5 mm Neck Thread Size: 18-415,,18-415,2.42,,2.30,1350pc: $1.99,https://www.bestbottles.com/product/sleek-design-30-ml-glass-bottle-matte-copper-spray-and-cap
GBSlk30SpryCu,"Sleek design 30 ml, 1oz  clear glass bottle  with matte copper spray pump. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray. Sleek design bottle is a family of bottles available in 5ml, 8ml, 30m, 50ml and 100ml.",https://www.bestbottles.com/images/store/enlarged_pics/GBSlk30SpryCu.gif,matte copper spray pump,Classic Perfume Spray Glass Bottles,30 ml (1.01 oz),123 ±2 mm,98 ±1 mm,28 ±0.5 mm Neck Thread Size: 18-415,,18-415,2.42,,2.30,1350pc: $1.99,https://www.bestbottles.com/product/sleek-design-30-ml-glass-bottle-matte-copper-spray-and-cap?video=true
GBSleek5SpryBlkMatt,"Sleek design 5ml, 1/6oz Clear glass bottle with matte black spray. Fine mist sprayer for use with perfumes and colognes. Refillable, Small sized bottle for decants, promotion, samples and travel accessory.",https://www.bestbottles.com/images/store/enlarged_pics/GBSleek5SpryBlkMatt.gif,matte black spray. Fine mist spray,Refillable Glass Bottles with Fine Mist Sprayers,5 ml (0.17 oz),64 ±1 mm,45 ±0.5 mm,17 ±0.5 mm,17 ±0.5 mm,13-415,0.90,,0.86,3520pc: $0.74,https://www.bestbottles.com/product/sleek-design-5-ml-glass-bottle-matte-black-spray
GBSleek5SpryBlkMatt,"Sleek design 5ml, 1/6oz Clear glass bottle with matte black spray. Fine mist sprayer for use with perfumes and colognes. Refillable, Small sized bottle for decants, promotion, samples and travel accessory.",https://www.bestbottles.com/images/store/enlarged_pics/GBSleek5SpryBlkMatt.gif,matte black spray. Fine mist spray,Refillable Glass Bottles with Fine Mist Sprayers,5 ml (0.17 oz),64 ±1 mm,45 ±0.5 mm,17 ±0.5 mm,17 ±0.5 mm,13-415,0.90,,0.86,3520pc: $0.74,https://www.bestbottles.com/product/sleek-design-5-ml-glass-bottle-matte-black-spray?video=true
GBSlk50AnSpBlk,"Sleek design 50 ml, 1.7oz  clear glass bottle  with black vintage style bulb sprayer with shiny silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance the beauty",https://www.bestbottles.com/images/store/enlarged_pics/GBSlk50AnSpBlk.gif,black vintage style bulb sprayer with shiny silver collar cap,Antique Style Bulb Spray Bottles,50 ml (1.69 oz),167 ±2 mm,139 ±2 mm,28 ±0.5 mm Neck Thread Size: 18-415,,18-415,5.27,,5.00,1350pc: $4.33,https://www.bestbottles.com/product/sleek-design-50-ml-glass-bottle-black-vintage-style-bulb-sprayer-shiny-silver-collar-cap
GBSlk50AnSpBlk,"Sleek design 50 ml, 1.7oz  clear glass bottle  with black vintage style bulb sprayer with shiny silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance the beauty",https://www.bestbottles.com/images/store/enlarged_pics/GBSlk50AnSpBlk.gif,black vintage style bulb sprayer with shiny silver collar cap,Antique Style Bulb Spray Bottles,50 ml (1.69 oz),167 ±2 mm,139 ±2 mm,28 ±0.5 mm Neck Thread Size: 18-415,,18-415,5.27,,5.00,1350pc: $4.33,https://www.bestbottles.com/product/sleek-design-50-ml-glass-bottle-black-vintage-style-bulb-sprayer-shiny-silver-collar-cap?video=true
GBSlk50AnSpTslBlk,"Sleek design 50 ml, 1.7oz  clear glass bottle  with Black vintage style bulb sprayer with tasseland shiny silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance t",https://www.bestbottles.com/images/store/enlarged_pics/GBSlk50AnSpTslBlk.gif,Black vintage style bulb sprayer with tasseland shiny silver collar cap,Antique Style Bulb Spray Bottles,50 ml (1.69 oz),167 ±2 mm,139 ±2 mm,28 ±0.5 mm Neck Thread Size: 18-415,,18-415,5.99,,5.67,1350pc: $4.91,https://www.bestbottles.com/product/sleek-design-50-ml-glass-bottle-black-vintage-style-sprayer-with-tassel-shiny-silver-collar
